fproceso,subdepto,qfabrica,pares,vcestil,requiere,meta,ndepto
06/04/2017,"PISOS",2,25,"50011",T,2000,"ENSAMBLE2"
06/04/2017,"PISOS",2,17,"60251",T,2000,"ENSAMBLE2"
06/04/2017,"PISOS",2,40,"60254",T,2000,"ENSAMBLE2"
06/04/2017,"PISOS",2,256,"6686",T,2000,"ENSAMBLE2"
06/04/2017,"PISOS",2,35,"75015",T,2000,"ENSAMBLE2"
06/04/2017,"PISOS",2,104,"783",T,2000,"ENSAMBLE2"
06/04/2017,"PISOS",2,40,"9167",T,2000,"ENSAMBLE2"
06/04/2017,"PISOS",2,8,"9169",T,2000,"ENSAMBLE2"
07/04/2017,"PISOS",2,343,"10673",T,2000,"ENSAMBLE2"
07/04/2017,"PISOS",2,17,"11571",T,2000,"ENSAMBLE2"
07/04/2017,"PISOS",2,104,"11974",T,2000,"ENSAMBLE2"
07/04/2017,"PISOS",2,60,"12647",T,2000,"ENSAMBLE2"
07/04/2017,"PISOS",2,6,"1525",T,2000,"ENSAMBLE2"
07/04/2017,"PISOS",2,188,"1645",T,2000,"ENSAMBLE2"
07/04/2017,"PISOS",2,500,"18311",T,2000,"ENSAMBLE2"
07/04/2017,"PISOS",2,196,"18318",T,2000,"ENSAMBLE2"
07/04/2017,"PISOS",2,44,"6686",T,2000,"ENSAMBLE2"
07/04/2017,"PISOS",2,243,"75015",T,2000,"ENSAMBLE2"
07/04/2017,"PISOS",2,65,"90081",T,2000,"ENSAMBLE2"
07/04/2017,"PISOS",2,22,"95081",T,2000,"ENSAMBLE2"
07/04/2017,"PISOS",2,22,"95082",T,2000,"ENSAMBLE2"
08/04/2017,"PISOS",2,261,"10673",T,1000,"ENSAMBLE2"
08/04/2017,"PISOS",2,138,"10709",T,1000,"ENSAMBLE2"
08/04/2017,"PISOS",2,45,"11077",T,1000,"ENSAMBLE2"
08/04/2017,"PISOS",2,134,"11123",T,1000,"ENSAMBLE2"
08/04/2017,"PISOS",2,8,"12647",T,1000,"ENSAMBLE2"
08/04/2017,"PISOS",2,12,"1645",T,1000,"ENSAMBLE2"
08/04/2017,"PISOS",2,1,"18318",T,1000,"ENSAMBLE2"
08/04/2017,"PISOS",2,147,"60251",T,1000,"ENSAMBLE2"
08/04/2017,"PISOS",2,38,"75015",T,1000,"ENSAMBLE2"
08/04/2017,"PISOS",2,43,"90081",T,1000,"ENSAMBLE2"
08/04/2017,"PISOS",2,14,"95081",T,1000,"ENSAMBLE2"
17/04/2017,"PISOS",2,200,"10300",T,2000,"ENSAMBLE2"
17/04/2017,"PISOS",2,200,"10302",T,2000,"ENSAMBLE2"
17/04/2017,"PISOS",2,16,"10673",T,2000,"ENSAMBLE2"
17/04/2017,"PISOS",2,200,"14076",T,2000,"ENSAMBLE2"
17/04/2017,"PISOS",2,150,"14862",T,2000,"ENSAMBLE2"
17/04/2017,"PISOS",2,68,"18299",T,2000,"ENSAMBLE2"
17/04/2017,"PISOS",2,399,"18320",T,2000,"ENSAMBLE2"
17/04/2017,"PISOS",2,97,"60251",T,2000,"ENSAMBLE2"
17/04/2017,"PISOS",2,150,"783",T,2000,"ENSAMBLE2"
17/04/2017,"PISOS",2,36,"90084",T,2000,"ENSAMBLE2"
17/04/2017,"PISOS",2,8,"95081",T,2000,"ENSAMBLE2"
18/04/2017,"PISOS",2,36,"10552",T,2000,"ENSAMBLE2"
18/04/2017,"PISOS",2,229,"10554",T,2000,"ENSAMBLE2"
18/04/2017,"PISOS",2,48,"10699",T,2000,"ENSAMBLE2"
18/04/2017,"PISOS",2,586,"10709",T,2000,"ENSAMBLE2"
18/04/2017,"PISOS",2,230,"18299",T,2000,"ENSAMBLE2"
18/04/2017,"PISOS",2,160,"18303",T,2000,"ENSAMBLE2"
18/04/2017,"PISOS",2,44,"60251",T,2000,"ENSAMBLE2"
18/04/2017,"PISOS",2,36,"90078",T,2000,"ENSAMBLE2"
18/04/2017,"PISOS",2,36,"90084",T,2000,"ENSAMBLE2"
19/04/2017,"PISOS",2,9,"10554",T,2000,"ENSAMBLE2"
19/04/2017,"PISOS",2,26,"10709",T,2000,"ENSAMBLE2"
19/04/2017,"PISOS",2,23,"11571",T,2000,"ENSAMBLE2"
19/04/2017,"PISOS",2,60,"11977",T,2000,"ENSAMBLE2"
19/04/2017,"PISOS",2,29,"18303",T,2000,"ENSAMBLE2"
19/04/2017,"PISOS",2,257,"18311",T,2000,"ENSAMBLE2"
19/04/2017,"PISOS",2,136,"9167",T,2000,"ENSAMBLE2"
19/04/2017,"PISOS",2,157,"9169",T,2000,"ENSAMBLE2"
20/04/2017,"PISOS",2,808,"10673",T,2000,"ENSAMBLE2"
20/04/2017,"PISOS",2,26,"11571",T,2000,"ENSAMBLE2"
20/04/2017,"PISOS",2,61,"13584",T,2000,"ENSAMBLE2"
20/04/2017,"PISOS",2,238,"18311",T,2000,"ENSAMBLE2"
20/04/2017,"PISOS",2,32,"2052",T,2000,"ENSAMBLE2"
20/04/2017,"PISOS",2,226,"60251",T,2000,"ENSAMBLE2"
20/04/2017,"PISOS",2,36,"90081",T,2000,"ENSAMBLE2"
20/04/2017,"PISOS",2,12,"9169",T,2000,"ENSAMBLE2"
20/04/2017,"PISOS",2,108,"95042",T,2000,"ENSAMBLE2"
21/04/2017,"PISOS",2,49,"10552",T,2000,"ENSAMBLE2"
21/04/2017,"PISOS",2,24,"10554",T,2000,"ENSAMBLE2"
21/04/2017,"PISOS",2,891,"10673",T,2000,"ENSAMBLE2"
21/04/2017,"PISOS",2,52,"10700",T,2000,"ENSAMBLE2"
21/04/2017,"PISOS",2,24,"10708",T,2000,"ENSAMBLE2"
21/04/2017,"PISOS",2,56,"11123",T,2000,"ENSAMBLE2"
21/04/2017,"PISOS",2,40,"18314",T,2000,"ENSAMBLE2"
21/04/2017,"PISOS",2,327,"18320",T,2000,"ENSAMBLE2"
21/04/2017,"PISOS",2,8,"2052",T,2000,"ENSAMBLE2"
21/04/2017,"PISOS",2,23,"50011",T,2000,"ENSAMBLE2"
21/04/2017,"PISOS",2,273,"60251",T,2000,"ENSAMBLE2"
21/04/2017,"PISOS",2,24,"90081",T,2000,"ENSAMBLE2"
21/04/2017,"PISOS",2,56,"90083",T,2000,"ENSAMBLE2"
22/04/2017,"PISOS",2,300,"10300",T,1000,"ENSAMBLE2"
22/04/2017,"PISOS",2,11,"10302",T,1000,"ENSAMBLE2"
22/04/2017,"PISOS",2,12,"10554",T,1000,"ENSAMBLE2"
22/04/2017,"PISOS",2,199,"10556",T,1000,"ENSAMBLE2"
22/04/2017,"PISOS",2,171,"10673",T,1000,"ENSAMBLE2"
22/04/2017,"PISOS",2,12,"10708",T,1000,"ENSAMBLE2"
22/04/2017,"PISOS",2,6,"11123",T,1000,"ENSAMBLE2"
22/04/2017,"PISOS",2,73,"18320",T,1000,"ENSAMBLE2"
22/04/2017,"PISOS",2,24,"60251",T,1000,"ENSAMBLE2"
22/04/2017,"PISOS",2,47,"9167",T,1000,"ENSAMBLE2"
22/04/2017,"PISOS",2,71,"9169",T,1000,"ENSAMBLE2"
24/04/2017,"PISOS",2,12,"10554",T,2000,"ENSAMBLE2"
24/04/2017,"PISOS",2,421,"10556",T,2000,"ENSAMBLE2"
24/04/2017,"PISOS",2,745,"10673",T,2000,"ENSAMBLE2"
24/04/2017,"PISOS",2,36,"10693",T,2000,"ENSAMBLE2"
24/04/2017,"PISOS",2,169,"14076",T,2000,"ENSAMBLE2"
24/04/2017,"PISOS",2,32,"75015",T,2000,"ENSAMBLE2"
25/04/2017,"PISOS",2,116,"10302",T,2000,"ENSAMBLE2"
25/04/2017,"PISOS",2,455,"10556",T,2000,"ENSAMBLE2"
25/04/2017,"PISOS",2,153,"10673",T,2000,"ENSAMBLE2"
25/04/2017,"PISOS",2,60,"10693",T,2000,"ENSAMBLE2"
25/04/2017,"PISOS",2,56,"12647",T,2000,"ENSAMBLE2"
25/04/2017,"PISOS",2,27,"14076",T,2000,"ENSAMBLE2"
25/04/2017,"PISOS",2,10,"14862",T,2000,"ENSAMBLE2"
25/04/2017,"PISOS",2,167,"18320",T,2000,"ENSAMBLE2"
25/04/2017,"PISOS",2,22,"75015",T,2000,"ENSAMBLE2"
25/04/2017,"PISOS",2,31,"783",T,2000,"ENSAMBLE2"
25/04/2017,"PISOS",2,10,"95081",T,2000,"ENSAMBLE2"
26/04/2017,"PISOS",2,73,"10302",T,2000,"ENSAMBLE2"
26/04/2017,"PISOS",2,37,"10554",T,2000,"ENSAMBLE2"
26/04/2017,"PISOS",2,267,"10556",T,2000,"ENSAMBLE2"
26/04/2017,"PISOS",2,547,"10673",T,2000,"ENSAMBLE2"
26/04/2017,"PISOS",2,152,"14076",T,2000,"ENSAMBLE2"
26/04/2017,"PISOS",2,19,"14862",T,2000,"ENSAMBLE2"
26/04/2017,"PISOS",2,169,"1645",T,2000,"ENSAMBLE2"
26/04/2017,"PISOS",2,27,"18320",T,2000,"ENSAMBLE2"
26/04/2017,"PISOS",2,158,"50011",T,2000,"ENSAMBLE2"
26/04/2017,"PISOS",2,536,"75015",T,2000,"ENSAMBLE2"
26/04/2017,"PISOS",2,56,"90081",T,2000,"ENSAMBLE2"
27/04/2017,"PISOS",2,147,"10556",T,2000,"ENSAMBLE2"
27/04/2017,"PISOS",2,63,"10673",T,2000,"ENSAMBLE2"
27/04/2017,"PISOS",2,60,"12161",T,2000,"ENSAMBLE2"
27/04/2017,"PISOS",2,12,"14076",T,2000,"ENSAMBLE2"
27/04/2017,"PISOS",2,16,"1645",T,2000,"ENSAMBLE2"
27/04/2017,"PISOS",2,174,"18311",T,2000,"ENSAMBLE2"
27/04/2017,"PISOS",2,202,"18314",T,2000,"ENSAMBLE2"
27/04/2017,"PISOS",2,229,"50011",T,2000,"ENSAMBLE2"
27/04/2017,"PISOS",2,38,"6686",T,2000,"ENSAMBLE2"
27/04/2017,"PISOS",2,39,"75015",T,2000,"ENSAMBLE2"
28/04/2017,"PISOS",2,211,"10554",T,2000,"ENSAMBLE2"
28/04/2017,"PISOS",2,131,"10556",T,2000,"ENSAMBLE2"
28/04/2017,"PISOS",2,78,"10699",T,2000,"ENSAMBLE2"
28/04/2017,"PISOS",2,50,"10709",T,2000,"ENSAMBLE2"
28/04/2017,"PISOS",2,24,"11974",T,2000,"ENSAMBLE2"
28/04/2017,"PISOS",2,12,"12161",T,2000,"ENSAMBLE2"
28/04/2017,"PISOS",2,33,"18311",T,2000,"ENSAMBLE2"
28/04/2017,"PISOS",2,38,"18314",T,2000,"ENSAMBLE2"
28/04/2017,"PISOS",2,137,"2052",T,2000,"ENSAMBLE2"
28/04/2017,"PISOS",2,541,"60251",T,2000,"ENSAMBLE2"
28/04/2017,"PISOS",2,10,"6686",T,2000,"ENSAMBLE2"
28/04/2017,"PISOS",2,239,"90081",T,2000,"ENSAMBLE2"
29/04/2017,"PISOS",2,192,"10302",T,1000,"ENSAMBLE2"
29/04/2017,"PISOS",2,73,"10556",T,1000,"ENSAMBLE2"
29/04/2017,"PISOS",2,78,"10699",T,1000,"ENSAMBLE2"
29/04/2017,"PISOS",2,7,"10709",T,1000,"ENSAMBLE2"
29/04/2017,"PISOS",2,14,"14076",T,1000,"ENSAMBLE2"
29/04/2017,"PISOS",2,35,"18311",T,1000,"ENSAMBLE2"
29/04/2017,"PISOS",2,76,"2052",T,1000,"ENSAMBLE2"
29/04/2017,"PISOS",2,63,"60251",T,1000,"ENSAMBLE2"
29/04/2017,"PISOS",2,30,"90081",T,1000,"ENSAMBLE2"
29/04/2017,"PISOS",2,16,"95081",T,1000,"ENSAMBLE2"
02/05/2017,"PISOS",2,108,"10302",T,2000,"ENSAMBLE2"
02/05/2017,"PISOS",2,198,"10551",T,2000,"ENSAMBLE2"
02/05/2017,"PISOS",2,170,"10552",T,2000,"ENSAMBLE2"
02/05/2017,"PISOS",2,755,"10554",T,2000,"ENSAMBLE2"
02/05/2017,"PISOS",2,10,"10556",T,2000,"ENSAMBLE2"
02/05/2017,"PISOS",2,729,"10673",T,2000,"ENSAMBLE2"
02/05/2017,"PISOS",2,24,"10708",T,2000,"ENSAMBLE2"
02/05/2017,"PISOS",2,9,"10709",T,2000,"ENSAMBLE2"
02/05/2017,"PISOS",2,93,"18299",T,2000,"ENSAMBLE2"
02/05/2017,"PISOS",2,176,"18314",T,2000,"ENSAMBLE2"
02/05/2017,"PISOS",2,27,"2052",T,2000,"ENSAMBLE2"
02/05/2017,"PISOS",2,10,"6686",T,2000,"ENSAMBLE2"
02/05/2017,"PISOS",2,145,"90083",T,2000,"ENSAMBLE2"
02/05/2017,"PISOS",2,59,"95081",T,2000,"ENSAMBLE2"
03/05/2017,"PISOS",2,20,"10551",T,2000,"ENSAMBLE2"
03/05/2017,"PISOS",2,60,"10552",T,2000,"ENSAMBLE2"
03/05/2017,"PISOS",2,159,"10554",T,2000,"ENSAMBLE2"
03/05/2017,"PISOS",2,89,"10673",T,2000,"ENSAMBLE2"
03/05/2017,"PISOS",2,187,"11077",T,2000,"ENSAMBLE2"
03/05/2017,"PISOS",2,196,"11131",T,2000,"ENSAMBLE2"
03/05/2017,"PISOS",2,207,"11974",T,2000,"ENSAMBLE2"
03/05/2017,"PISOS",2,141,"12984",T,2000,"ENSAMBLE2"
03/05/2017,"PISOS",2,27,"18299",T,2000,"ENSAMBLE2"
03/05/2017,"PISOS",2,24,"18314",T,2000,"ENSAMBLE2"
03/05/2017,"PISOS",2,138,"18320",T,2000,"ENSAMBLE2"
03/05/2017,"PISOS",2,309,"50013",T,2000,"ENSAMBLE2"
03/05/2017,"PISOS",2,23,"90083",T,2000,"ENSAMBLE2"
03/05/2017,"PISOS",2,224,"95042",T,2000,"ENSAMBLE2"
03/05/2017,"PISOS",2,26,"95081",T,2000,"ENSAMBLE2"
06/04/2017,"PLANTAS",1,96,"10552",T,4000,"PLANTAS1"
06/04/2017,"PLANTAS",1,812,"10673",T,4000,"PLANTAS1"
06/04/2017,"PLANTAS",1,10,"11571",T,4000,"PLANTAS1"
06/04/2017,"PLANTAS",1,68,"12647",T,4000,"PLANTAS1"
06/04/2017,"PLANTAS",1,467,"1525",T,4000,"PLANTAS1"
06/04/2017,"PLANTAS",1,158,"18298",T,4000,"PLANTAS1"
06/04/2017,"PLANTAS",1,93,"40803",T,4000,"PLANTAS1"
06/04/2017,"PLANTAS",1,48,"50011",T,4000,"PLANTAS1"
06/04/2017,"PLANTAS",1,207,"554",T,4000,"PLANTAS1"
06/04/2017,"PLANTAS",1,109,"60254",T,4000,"PLANTAS1"
06/04/2017,"PLANTAS",1,89,"6686",T,4000,"PLANTAS1"
06/04/2017,"PLANTAS",1,161,"75015",T,4000,"PLANTAS1"
06/04/2017,"PLANTAS",1,353,"8043",T,4000,"PLANTAS1"
06/04/2017,"PLANTAS",1,200,"8060",T,4000,"PLANTAS1"
07/04/2017,"PLANTAS",1,190,"10300",T,4000,"PLANTAS1"
07/04/2017,"PLANTAS",1,310,"10673",T,4000,"PLANTAS1"
07/04/2017,"PLANTAS",1,104,"10709",T,4000,"PLANTAS1"
07/04/2017,"PLANTAS",1,7,"11123",T,4000,"PLANTAS1"
07/04/2017,"PLANTAS",1,176,"11974",T,4000,"PLANTAS1"
07/04/2017,"PLANTAS",1,17,"14862",T,4000,"PLANTAS1"
07/04/2017,"PLANTAS",1,31,"1525",T,4000,"PLANTAS1"
07/04/2017,"PLANTAS",1,200,"1645",T,4000,"PLANTAS1"
07/04/2017,"PLANTAS",1,128,"18298",T,4000,"PLANTAS1"
07/04/2017,"PLANTAS",1,63,"18311",T,4000,"PLANTAS1"
07/04/2017,"PLANTAS",1,450,"18312",T,4000,"PLANTAS1"
07/04/2017,"PLANTAS",1,12,"50011",T,4000,"PLANTAS1"
07/04/2017,"PLANTAS",1,33,"554",T,4000,"PLANTAS1"
07/04/2017,"PLANTAS",1,288,"60251",T,4000,"PLANTAS1"
07/04/2017,"PLANTAS",1,120,"75015",T,4000,"PLANTAS1"
07/04/2017,"PLANTAS",1,124,"783",T,4000,"PLANTAS1"
07/04/2017,"PLANTAS",1,47,"8043",T,4000,"PLANTAS1"
07/04/2017,"PLANTAS",1,36,"95081",T,4000,"PLANTAS1"
07/04/2017,"PLANTAS",1,22,"95082",T,4000,"PLANTAS1"
08/04/2017,"PLANTAS",1,10,"10300",T,2000,"PLANTAS1"
08/04/2017,"PLANTAS",1,167,"10302",T,2000,"PLANTAS1"
08/04/2017,"PLANTAS",1,143,"14862",T,2000,"PLANTAS1"
08/04/2017,"PLANTAS",1,426,"18311",T,2000,"PLANTAS1"
08/04/2017,"PLANTAS",1,179,"18318",T,2000,"PLANTAS1"
08/04/2017,"PLANTAS",1,10,"554",T,2000,"PLANTAS1"
17/04/2017,"PLANTAS",1,33,"10302",T,4000,"PLANTAS1"
17/04/2017,"PLANTAS",1,38,"10303",T,4000,"PLANTAS1"
17/04/2017,"PLANTAS",1,80,"10554",T,4000,"PLANTAS1"
17/04/2017,"PLANTAS",1,475,"10673",T,4000,"PLANTAS1"
17/04/2017,"PLANTAS",1,618,"10709",T,4000,"PLANTAS1"
17/04/2017,"PLANTAS",1,134,"11123",T,4000,"PLANTAS1"
17/04/2017,"PLANTAS",1,104,"11974",T,4000,"PLANTAS1"
17/04/2017,"PLANTAS",1,67,"13904",T,4000,"PLANTAS1"
17/04/2017,"PLANTAS",1,199,"13906",T,4000,"PLANTAS1"
17/04/2017,"PLANTAS",1,200,"14076",T,4000,"PLANTAS1"
17/04/2017,"PLANTAS",1,118,"18303",T,4000,"PLANTAS1"
17/04/2017,"PLANTAS",1,11,"18311",T,4000,"PLANTAS1"
17/04/2017,"PLANTAS",1,28,"18312",T,4000,"PLANTAS1"
17/04/2017,"PLANTAS",1,388,"18320",T,4000,"PLANTAS1"
17/04/2017,"PLANTAS",1,64,"30092",T,4000,"PLANTAS1"
17/04/2017,"PLANTAS",1,72,"30093",T,4000,"PLANTAS1"
17/04/2017,"PLANTAS",1,79,"30245",T,4000,"PLANTAS1"
17/04/2017,"PLANTAS",1,479,"40074",T,4000,"PLANTAS1"
17/04/2017,"PLANTAS",1,142,"40801",T,4000,"PLANTAS1"
17/04/2017,"PLANTAS",1,60,"40803",T,4000,"PLANTAS1"
17/04/2017,"PLANTAS",1,25,"50011",T,4000,"PLANTAS1"
17/04/2017,"PLANTAS",1,188,"554",T,4000,"PLANTAS1"
17/04/2017,"PLANTAS",1,26,"783",T,4000,"PLANTAS1"
17/04/2017,"PLANTAS",1,108,"90081",T,4000,"PLANTAS1"
17/04/2017,"PLANTAS",1,8,"95081",T,4000,"PLANTAS1"
18/04/2017,"PLANTAS",1,118,"10303",T,4000,"PLANTAS1"
18/04/2017,"PLANTAS",1,36,"10552",T,4000,"PLANTAS1"
18/04/2017,"PLANTAS",1,138,"10554",T,4000,"PLANTAS1"
18/04/2017,"PLANTAS",1,325,"10673",T,4000,"PLANTAS1"
18/04/2017,"PLANTAS",1,42,"10699",T,4000,"PLANTAS1"
18/04/2017,"PLANTAS",1,36,"11932",T,4000,"PLANTAS1"
18/04/2017,"PLANTAS",1,84,"12647",T,4000,"PLANTAS1"
18/04/2017,"PLANTAS",1,162,"1525",T,4000,"PLANTAS1"
18/04/2017,"PLANTAS",1,196,"18299",T,4000,"PLANTAS1"
18/04/2017,"PLANTAS",1,9,"18303",T,4000,"PLANTAS1"
18/04/2017,"PLANTAS",1,186,"18311",T,4000,"PLANTAS1"
18/04/2017,"PLANTAS",1,6,"18318",T,4000,"PLANTAS1"
18/04/2017,"PLANTAS",1,11,"18320",T,4000,"PLANTAS1"
18/04/2017,"PLANTAS",1,50,"554",T,4000,"PLANTAS1"
18/04/2017,"PLANTAS",1,374,"60251",T,4000,"PLANTAS1"
18/04/2017,"PLANTAS",1,150,"60253",T,4000,"PLANTAS1"
18/04/2017,"PLANTAS",1,113,"75015",T,4000,"PLANTAS1"
18/04/2017,"PLANTAS",1,13,"90078",T,4000,"PLANTAS1"
18/04/2017,"PLANTAS",1,61,"90084",T,4000,"PLANTAS1"
18/04/2017,"PLANTAS",1,198,"95082",T,4000,"PLANTAS1"
19/04/2017,"PLANTAS",1,44,"10303",T,4000,"PLANTAS1"
19/04/2017,"PLANTAS",1,20,"10554",T,4000,"PLANTAS1"
19/04/2017,"PLANTAS",1,59,"10673",T,4000,"PLANTAS1"
19/04/2017,"PLANTAS",1,6,"10699",T,4000,"PLANTAS1"
19/04/2017,"PLANTAS",1,10,"10709",T,4000,"PLANTAS1"
19/04/2017,"PLANTAS",1,45,"11077",T,4000,"PLANTAS1"
19/04/2017,"PLANTAS",1,37,"11571",T,4000,"PLANTAS1"
19/04/2017,"PLANTAS",1,100,"11932",T,4000,"PLANTAS1"
19/04/2017,"PLANTAS",1,60,"11977",T,4000,"PLANTAS1"
19/04/2017,"PLANTAS",1,42,"12647",T,4000,"PLANTAS1"
19/04/2017,"PLANTAS",1,538,"1525",T,4000,"PLANTAS1"
19/04/2017,"PLANTAS",1,102,"18299",T,4000,"PLANTAS1"
19/04/2017,"PLANTAS",1,100,"18311",T,4000,"PLANTAS1"
19/04/2017,"PLANTAS",1,589,"18312",T,4000,"PLANTAS1"
19/04/2017,"PLANTAS",1,12,"18318",T,4000,"PLANTAS1"
19/04/2017,"PLANTAS",1,25,"30245",T,4000,"PLANTAS1"
19/04/2017,"PLANTAS",1,12,"554",T,4000,"PLANTAS1"
19/04/2017,"PLANTAS",1,126,"60251",T,4000,"PLANTAS1"
19/04/2017,"PLANTAS",1,22,"75015",T,4000,"PLANTAS1"
19/04/2017,"PLANTAS",1,145,"8044",T,4000,"PLANTAS1"
19/04/2017,"PLANTAS",1,23,"90078",T,4000,"PLANTAS1"
19/04/2017,"PLANTAS",1,11,"90084",T,4000,"PLANTAS1"
19/04/2017,"PLANTAS",1,108,"95042",T,4000,"PLANTAS1"
19/04/2017,"PLANTAS",1,50,"P5101",T,4000,"PLANTAS1"
20/04/2017,"PLANTAS",1,180,"10303",T,4000,"PLANTAS1"
20/04/2017,"PLANTAS",1,25,"10552",T,4000,"PLANTAS1"
20/04/2017,"PLANTAS",1,741,"10673",T,4000,"PLANTAS1"
20/04/2017,"PLANTAS",1,18,"10709",T,4000,"PLANTAS1"
20/04/2017,"PLANTAS",1,44,"11123",T,4000,"PLANTAS1"
20/04/2017,"PLANTAS",1,61,"13584",T,4000,"PLANTAS1"
20/04/2017,"PLANTAS",1,73,"17011",T,4000,"PLANTAS1"
20/04/2017,"PLANTAS",1,229,"17012",T,4000,"PLANTAS1"
20/04/2017,"PLANTAS",1,10,"17014",T,4000,"PLANTAS1"
20/04/2017,"PLANTAS",1,62,"18303",T,4000,"PLANTAS1"
20/04/2017,"PLANTAS",1,14,"18311",T,4000,"PLANTAS1"
20/04/2017,"PLANTAS",1,111,"18312",T,4000,"PLANTAS1"
20/04/2017,"PLANTAS",1,40,"2052",T,4000,"PLANTAS1"
20/04/2017,"PLANTAS",1,293,"30022",T,4000,"PLANTAS1"
20/04/2017,"PLANTAS",1,32,"40071",T,4000,"PLANTAS1"
20/04/2017,"PLANTAS",1,68,"40074",T,4000,"PLANTAS1"
20/04/2017,"PLANTAS",1,23,"50011",T,4000,"PLANTAS1"
20/04/2017,"PLANTAS",1,225,"550",T,4000,"PLANTAS1"
20/04/2017,"PLANTAS",1,19,"60251",T,4000,"PLANTAS1"
20/04/2017,"PLANTAS",1,51,"8044",T,4000,"PLANTAS1"
20/04/2017,"PLANTAS",1,40,"9167",T,4000,"PLANTAS1"
20/04/2017,"PLANTAS",1,209,"9169",T,4000,"PLANTAS1"
21/04/2017,"PLANTAS",1,282,"10300",T,4000,"PLANTAS1"
21/04/2017,"PLANTAS",1,20,"10303",T,4000,"PLANTAS1"
21/04/2017,"PLANTAS",1,12,"10552",T,4000,"PLANTAS1"
21/04/2017,"PLANTAS",1,616,"10673",T,4000,"PLANTAS1"
21/04/2017,"PLANTAS",1,52,"10700",T,4000,"PLANTAS1"
21/04/2017,"PLANTAS",1,30,"11123",T,4000,"PLANTAS1"
21/04/2017,"PLANTAS",1,737,"1525",T,4000,"PLANTAS1"
21/04/2017,"PLANTAS",1,65,"18298",T,4000,"PLANTAS1"
21/04/2017,"PLANTAS",1,195,"18311",T,4000,"PLANTAS1"
21/04/2017,"PLANTAS",1,40,"18314",T,4000,"PLANTAS1"
21/04/2017,"PLANTAS",1,418,"60251",T,4000,"PLANTAS1"
21/04/2017,"PLANTAS",1,16,"90083",T,4000,"PLANTAS1"
21/04/2017,"PLANTAS",1,21,"9169",T,4000,"PLANTAS1"
22/04/2017,"PLANTAS",1,25,"10302",T,2000,"PLANTAS1"
22/04/2017,"PLANTAS",1,12,"10552",T,2000,"PLANTAS1"
22/04/2017,"PLANTAS",1,531,"10673",T,2000,"PLANTAS1"
22/04/2017,"PLANTAS",1,62,"10693",T,2000,"PLANTAS1"
22/04/2017,"PLANTAS",1,36,"10708",T,2000,"PLANTAS1"
22/04/2017,"PLANTAS",1,12,"11571",T,2000,"PLANTAS1"
22/04/2017,"PLANTAS",1,37,"12647",T,2000,"PLANTAS1"
22/04/2017,"PLANTAS",1,36,"13904",T,2000,"PLANTAS1"
22/04/2017,"PLANTAS",1,196,"14076",T,2000,"PLANTAS1"
22/04/2017,"PLANTAS",1,51,"1525",T,2000,"PLANTAS1"
22/04/2017,"PLANTAS",1,11,"18298",T,2000,"PLANTAS1"
22/04/2017,"PLANTAS",1,383,"18320",T,2000,"PLANTAS1"
22/04/2017,"PLANTAS",1,78,"30093",T,2000,"PLANTAS1"
22/04/2017,"PLANTAS",1,42,"40071",T,2000,"PLANTAS1"
22/04/2017,"PLANTAS",1,24,"40074",T,2000,"PLANTAS1"
22/04/2017,"PLANTAS",1,36,"40802",T,2000,"PLANTAS1"
22/04/2017,"PLANTAS",1,15,"550",T,2000,"PLANTAS1"
22/04/2017,"PLANTAS",1,9,"75015",T,2000,"PLANTAS1"
22/04/2017,"PLANTAS",1,40,"90083",T,2000,"PLANTAS1"
22/04/2017,"PLANTAS",1,10,"9169",T,2000,"PLANTAS1"
24/04/2017,"PLANTAS",1,18,"10300",T,4000,"PLANTAS1"
24/04/2017,"PLANTAS",1,48,"10554",T,4000,"PLANTAS1"
24/04/2017,"PLANTAS",1,864,"10673",T,4000,"PLANTAS1"
24/04/2017,"PLANTAS",1,24,"10693",T,4000,"PLANTAS1"
24/04/2017,"PLANTAS",1,56,"11123",T,4000,"PLANTAS1"
24/04/2017,"PLANTAS",1,36,"11933",T,4000,"PLANTAS1"
24/04/2017,"PLANTAS",1,62,"12161",T,4000,"PLANTAS1"
24/04/2017,"PLANTAS",1,10,"1525",T,4000,"PLANTAS1"
24/04/2017,"PLANTAS",1,14,"18298",T,4000,"PLANTAS1"
24/04/2017,"PLANTAS",1,735,"18312",T,4000,"PLANTAS1"
24/04/2017,"PLANTAS",1,17,"18320",T,4000,"PLANTAS1"
24/04/2017,"PLANTAS",1,104,"30022",T,4000,"PLANTAS1"
24/04/2017,"PLANTAS",1,511,"40074",T,4000,"PLANTAS1"
24/04/2017,"PLANTAS",1,55,"60251",T,4000,"PLANTAS1"
24/04/2017,"PLANTAS",1,32,"75015",T,4000,"PLANTAS1"
24/04/2017,"PLANTAS",1,387,"8043",T,4000,"PLANTAS1"
24/04/2017,"PLANTAS",1,200,"8060",T,4000,"PLANTAS1"
24/04/2017,"PLANTAS",1,40,"90081",T,4000,"PLANTAS1"
24/04/2017,"PLANTAS",1,34,"95081",T,4000,"PLANTAS1"
25/04/2017,"PLANTAS",1,175,"10302",T,4000,"PLANTAS1"
25/04/2017,"PLANTAS",1,683,"10556",T,4000,"PLANTAS1"
25/04/2017,"PLANTAS",1,80,"10673",T,4000,"PLANTAS1"
